bolge,bolge_adi,bina_serial,tellcordia_id,location_id,ad,site_adi,blok_adi,kapi_no,mahalle,cadde,sokak,ilce,il,obek,lat,lon,kat,toplam_hp,res_hp,aktif_res,firsat,penetrasyon,ofis_km
1,Nilüfer · Dumlupınar – Balkan,BN-0000354776,16014740943,O24584022,KARNUR ATA SİT. A BLK.,KARNUR ATA,A,1B,30 Ağustos Zafer,108. Sk.,108. Sk.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.19735574786253,28.839619441267946,6,33,33,12,21,0.3636363636363636,10.013024701373912
1,Nilüfer · Dumlupınar – Balkan,BN-0000354777,16014740944,O24584023,KARNUR ATA SİT. B BLK.,KARNUR ATA,B,1A,30 Ağustos Zafer,108. Sk.,108. Sk.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.19769252306895,28.839826541838622,7,33,33,3,30,0.0909090909090909,9.986560271712143
1,Nilüfer · Dumlupınar – Balkan,BN-0000354290,16014744902,O24573505,KARNUR BULUT APT.,,,5,30 Ağustos Zafer,69. Sk.,69. Sk.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.19738687127854,28.84829101727249,4,11,9,3,6,0.3333333333333333,9.301241152355628
1,Nilüfer · Dumlupınar – Balkan,BN-0000387270,16014745587,O26200369,KARNUR DERMAN SİT. A BLOK BLK.,KARNUR DERMAN,A BLOK,3AB,30 Ağustos Zafer,75. Sk.,75. Sk.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.20121744615587,28.848285350729217,6,17,15,5,10,0.3333333333333333,9.19466687629187
1,Nilüfer · Dumlupınar – Balkan,BN-0000387271,16014745588,O26200370,KARNUR DERMAN SİT. B BLOK BLK.,KARNUR DERMAN,B BLOK,3B,30 Ağustos Zafer,75. Sk.,75. Sk.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.20107014500379,28.847936742587283,4,14,14,7,7,0.5,9.227265378454485
1,Nilüfer · Dumlupınar – Balkan,BN-0000362609,16014745209,O25265409,KARNUR FLORİNA 1 SİT. A BLK.,KARNUR FLORİNA 1,A,22A,30 Ağustos Zafer,Karşıbağlar Cd.,Karşıbağlar Cd.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.18453050316278,28.830330650086424,6,13,9,6,3,0.6666666666666666,11.199262441772207
1,Nilüfer · Dumlupınar – Balkan,BN-0000362610,16014745210,O25265410,KARNUR FLORİNA 1 SİT. B BLK.,KARNUR FLORİNA 1,B,22BA,30 Ağustos Zafer,Karşıbağlar Cd.,Karşıbağlar Cd.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.18420944540329,28.830330033333333,6,14,9,1,8,0.1111111111111111,11.211946513684202
1,Nilüfer · Dumlupınar – Balkan,BN-0000346094,16014744575,O24017260,KARNUR FLORİNA SİT. A BLK.,KARNUR FLORİNA,A,20A,30 Ağustos Zafer,Karşıbağlar Cd.,Karşıbağlar Cd.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.1837877062386,28.830793907107463,6,12,10,11,0,1.1,11.191930054035756
1,Nilüfer · Dumlupınar – Balkan,BN-0000346095,16014744576,O24017261,KARNUR FLORİNA SİT. B BLK.,KARNUR FLORİNA,B,20B,30 Ağustos Zafer,Karşıbağlar Cd.,Karşıbağlar Cd.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.18396819100018,28.83062695621661,6,13,10,10,0,1.0,11.197956695250252
1,Nilüfer · Dumlupınar – Balkan,BN-0000346096,16014744577,O24017262,KARNUR FLORİNA SİT. C BLK.,KARNUR FLORİNA,C,20C,30 Ağustos Zafer,Karşıbağlar Cd.,Karşıbağlar Cd.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.184210773293614,28.830853911089005,6,11,10,10,0,1.0,11.170314809608204
1,Nilüfer · Dumlupınar – Balkan,BN-0000360668,16014745159,O25164753,KARNUR GÖZDE SİT. A BLK.,KARNUR GÖZDE,A,1/1,30 Ağustos Zafer,45. Sk.,45. Sk.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.1839730698871,28.833484533333333,3,13,11,5,6,0.4545454545454545,10.971509594527596
1,Nilüfer · Dumlupınar – Balkan,BN-0000360669,16014745160,O25164754,KARNUR GÖZDE SİT. B BLK.,KARNUR GÖZDE,B,5E,30 Ağustos Zafer,Yavuz Sultan Selim Cd.,Yavuz Sultan Selim Cd.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.18387640845003,28.83373308647134,3,13,11,7,4,0.6363636363636364,10.955803277144655
1,Nilüfer · Dumlupınar – Balkan,BN-0000351682,16014744836,O24314012,KARNUR ÇEMİL SEVİNÇ SİT. A BLK.,KARNUR ÇEMİL SEVİNÇ,A,9A,30 Ağustos Zafer,66. Sk.,66. Sk.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.19912306352919,28.847237759878716,5,11,10,3,7,0.3,9.337075352067911
1,Nilüfer · Dumlupınar – Balkan,BN-0000351683,16014744837,O24314013,KARNUR ÇEMİL SEVİNÇ SİT. B BLK.,KARNUR ÇEMİL SEVİNÇ,B,9B,30 Ağustos Zafer,66. Sk.,66. Sk.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.19888098645792,28.847536780765004,7,17,15,7,8,0.4666666666666667,9.319294359224957
1,Nilüfer · Dumlupınar – Balkan,BN-0000377481,16014745429,O25868709,KAYA PARK 2  SİT. A BLOK BLK.,KAYA PARK 2 ,A BLOK,1A,30 Ağustos Zafer,88. Sk.,88. Sk.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.19900979999999,28.831844850000003,9,24,24,4,20,0.1666666666666666,10.611036865002667
1,Nilüfer · Dumlupınar – Balkan,BN-0000377482,16014745428,O25868710,KAYA PARK 2  SİT. B BLOK BLK.,KAYA PARK 2 ,B BLOK,32CA,30 Ağustos Zafer,Örencik Cd.,Örencik Cd.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.19920212070997,28.83178187433067,9,24,24,4,20,0.1666666666666666,10.611528723625538
1,Nilüfer · Dumlupınar – Balkan,BN-0000347990,16014744750,O24105231,KAYAPA FOREST SİT. A BLK.,KAYAPA FOREST,A,9A,30 Ağustos Zafer,İbrahim Ünal Cd.,İbrahim Ünal Cd.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.18459537886846,28.83851789503731,7,17,11,3,8,0.2727272727272727,10.548736119609314
1,Nilüfer · Dumlupınar – Balkan,BN-0000347991,16014744751,O24105232,KAYAPA FOREST SİT. B BLK.,KAYAPA FOREST,B,9B,30 Ağustos Zafer,İbrahim Ünal Cd.,İbrahim Ünal Cd.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.184324685787466,28.83861569678275,5,12,12,4,8,0.3333333333333333,10.552322779556205
1,Nilüfer · Dumlupınar – Balkan,BN-0000347992,16014744752,O24105233,KAYAPA FOREST SİT. C BLK.,KAYAPA FOREST,C,9C,30 Ağustos Zafer,İbrahim Ünal Cd.,İbrahim Ünal Cd.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.18416560237813,28.838271303076308,5,12,12,3,9,0.25,10.58607721003543
1,Nilüfer · Dumlupınar – Balkan,BN-0000383858,16014743817,O26092092,KAYAPA PANAROMA SİT. A BLOK BLK.,KAYAPA PANAROMA,A BLOK,9A,30 Ağustos Zafer,68. Sk.,68. Sk.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.19866515576626,28.843955012901954,5,13,13,3,10,0.2307692307692307,9.619878086204336
1,Nilüfer · Dumlupınar – Balkan,BN-0000383859,16014743818,O26092093,KAYAPA PANAROMA SİT. B BLOK BLK.,KAYAPA PANAROMA,B BLOK,9B,30 Ağustos Zafer,68. Sk.,68. Sk.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.19889310953919,28.84412046558832,4,12,12,7,5,0.5833333333333334,9.599976701904012
1,Nilüfer · Dumlupınar – Balkan,BN-0000347188,16014744675,O24073356,KAYAPA TOKİ (425 ADA 1.PARSEL) SİT. 10A BLK.,KAYAPA TOKİ (425 ADA 1.PARSEL),10A,8C,30 Ağustos Zafer,70. Sk.,70. Sk.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.19879041459247,28.847041252191342,11,17,17,9,8,0.5294117647058824,9.362574911749167
1,Nilüfer · Dumlupınar – Balkan,BN-0000347189,16014744676,O24073357,KAYAPA TOKİ (425 ADA 1.PARSEL) SİT. 10B BLK.,KAYAPA TOKİ (425 ADA 1.PARSEL),10B,9/1,30 Ağustos Zafer,69. Sk.,69. Sk.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.19842176666666,28.848741954120744,14,17,17,5,12,0.2941176470588235,9.233556787269622
1,Nilüfer · Dumlupınar – Balkan,BN-0000346062,16014744543,O24017228,KAYAPA TOKİ (426 ADA 1.PARSEL) SİT. 8A BLK.,KAYAPA TOKİ (426 ADA 1.PARSEL),8A,9B,30 Ağustos Zafer,70. Sk.,70. Sk.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.19747300692944,28.84735071301603,17,17,17,5,12,0.2941176470588235,9.375548982363808
1,Nilüfer · Dumlupınar – Balkan,BN-0000346063,16014744544,O24017229,KAYAPA TOKİ (426 ADA 1.PARSEL) SİT. 8B BLK.,KAYAPA TOKİ (426 ADA 1.PARSEL),8B,9AD,30 Ağustos Zafer,70. Sk.,70. Sk.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.19777549620531,28.84740299183773,17,17,17,0,17,0.0,9.362263505089189
1,Nilüfer · Dumlupınar – Balkan,BN-0000346064,16014744545,O24017230,KAYAPA TOKİ (426 ADA 1.PARSEL) SİT. 8C BLK.,KAYAPA TOKİ (426 ADA 1.PARSEL),8C,9AA,30 Ağustos Zafer,70. Sk.,70. Sk.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.1977051034348,28.84779357615769,17,17,17,6,11,0.3529411764705882,9.332372867268084
1,Nilüfer · Dumlupınar – Balkan,BN-0000346065,16014744546,O24017231,KAYAPA TOKİ (426 ADA 1.PARSEL) SİT. 8D BLK.,KAYAPA TOKİ (426 ADA 1.PARSEL),8D,8D,30 Ağustos Zafer,70. Sk.,70. Sk.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.19861590857791,28.84742617157167,17,17,17,3,14,0.1764705882352941,9.3359164331927
1,Nilüfer · Dumlupınar – Balkan,BN-0000346066,16014744547,O24017232,KAYAPA TOKİ (426 ADA 1.PARSEL) SİT. 8E BLK.,KAYAPA TOKİ (426 ADA 1.PARSEL),8E,8B,30 Ağustos Zafer,70. Sk.,70. Sk.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.1985758,28.84682655,9,17,17,4,13,0.2352941176470588,9.386303019179705
1,Nilüfer · Dumlupınar – Balkan,BN-0000346067,16014744548,O24017233,KAYAPA TOKİ (426 ADA 1.PARSEL) SİT. 8F BLK.,KAYAPA TOKİ (426 ADA 1.PARSEL),8F,8A,30 Ağustos Zafer,70. Sk.,70. Sk.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.19828831194329,28.84676739034685,10,17,17,3,14,0.1764705882352941,9.399395070094826
1,Nilüfer · Dumlupınar – Balkan,BN-0000346068,16014744549,O24017234,KAYAPA TOKİ (426 ADA 1.PARSEL) SİT. 8G BLK.,KAYAPA TOKİ (426 ADA 1.PARSEL),8G,8E,30 Ağustos Zafer,70. Sk.,70. Sk.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.19844213358672,28.8472928192225,17,17,17,7,10,0.4117647058823529,9.35184565337137
1,Nilüfer · Dumlupınar – Balkan,BN-0000346069,16014744550,O24017235,KAYAPA TOKİ (426 ADA 1.PARSEL) SİT. 8H BLK.,KAYAPA TOKİ (426 ADA 1.PARSEL),8H,8F,30 Ağustos Zafer,70. Sk.,70. Sk.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.19824982007041,28.847146614343096,17,17,17,4,13,0.2352941176470588,9.369391887068357
1,Nilüfer · Dumlupınar – Balkan,BN-0000346070,16014744551,O24017236,KAYAPA TOKİ (426 ADA 1.PARSEL) SİT. 8I BLK.,KAYAPA TOKİ (426 ADA 1.PARSEL),8I,9AB,30 Ağustos Zafer,70. Sk.,70. Sk.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.19771691402445,28.84764132164616,17,17,17,6,11,0.3529411764705882,9.34448567209232
1,Nilüfer · Dumlupınar – Balkan,BN-00011767-1,16014721580,O1764127,KAYAPA TOKİ (426.ADA 1.PARSEL) 8A BLOK,KAYAPA TOKİ (426.ADA 1.PARSEL),8A,8A,30 Ağustos Zafer,Fatih Cd.,Fatih Cd.,Nilüfer,Bursa,BRS-KAYAPA TOKI,40.19545774211595,28.84987913809076,6,17,17,6,11,0.3529411764705882,9.23304871657695
1,Nilüfer · Dumlupınar – Balkan,BN-00011767-2,16014721581,O1764128,KAYAPA TOKİ (426.ADA 1.PARSEL) 8B BLOK,KAYAPA TOKİ (426.ADA 1.PARSEL),8B,8B,30 Ağustos Zafer,Fatih Cd.,Fatih Cd.,Nilüfer,Bursa,BRS-KAYAPA TOKI,40.1959716065928,28.85018233827365,5,17,17,9,8,0.5294117647058824,9.191576191361012
1,Nilüfer · Dumlupınar – Balkan,BN-00011767-3,16014721582,O1764129,KAYAPA TOKİ (426.ADA 1.PARSEL) 8C BLOK,KAYAPA TOKİ (426.ADA 1.PARSEL),8C,8C,30 Ağustos Zafer,Fatih Cd.,Fatih Cd.,Nilüfer,Bursa,BRS-KAYAPA TOKI,40.19629023333333,28.85043829958946,5,16,16,3,13,0.1875,9.160453962716472
1,Nilüfer · Dumlupınar – Balkan,BN-00011767-4,16014721583,O1764130,KAYAPA TOKİ (426.ADA 1.PARSEL) 8D BLOK,KAYAPA TOKİ (426.ADA 1.PARSEL),8D,8D,30 Ağustos Zafer,Fatih Cd.,Fatih Cd.,Nilüfer,Bursa,BRS-KAYAPA TOKI,40.19675167346103,28.850823188526093,6,17,17,5,12,0.2941176470588235,9.114371115076308
1,Nilüfer · Dumlupınar – Balkan,BN-00011767-5,16014721584,O1764131,KAYAPA TOKİ (426.ADA 1.PARSEL) 8E BLOK,KAYAPA TOKİ (426.ADA 1.PARSEL),8E,8E,30 Ağustos Zafer,Fatih Cd.,Fatih Cd.,Nilüfer,Bursa,BRS-KAYAPA TOKI,40.19715341318922,28.85186643973155,6,17,17,6,11,0.3529411764705882,9.016685808520966
1,Nilüfer · Dumlupınar – Balkan,BN-00011767-6,16014721585,O1764132,KAYAPA TOKİ (426.ADA 1.PARSEL) 8F BLOK,KAYAPA TOKİ (426.ADA 1.PARSEL),8F,8F,30 Ağustos Zafer,Fatih Cd.,Fatih Cd.,Nilüfer,Bursa,BRS-KAYAPA TOKI,40.19670225903094,28.851566534836383,5,16,16,7,9,0.4375,9.055451867531811
1,Nilüfer · Dumlupınar – Balkan,BN-00011767-7,16014721586,O1764133,KAYAPA TOKİ (426.ADA 1.PARSEL) 8G BLOK,KAYAPA TOKİ (426.ADA 1.PARSEL),8G,8G,30 Ağustos Zafer,Fatih Cd.,Fatih Cd.,Nilüfer,Bursa,BRS-KAYAPA TOKI,40.19634511658202,28.85129359670981,5,16,16,5,11,0.3125,9.089154666343148
1,Nilüfer · Dumlupınar – Balkan,BN-00011767-8,16014721587,O1764134,KAYAPA TOKİ (426.ADA 1.PARSEL) 8H BLOK,KAYAPA TOKİ (426.ADA 1.PARSEL),8H,8H,30 Ağustos Zafer,Fatih Cd.,Fatih Cd.,Nilüfer,Bursa,BRS-KAYAPA TOKI,40.195921770047015,28.850930085261915,6,17,17,5,12,0.2941176470588235,9.13248642183072
1,Nilüfer · Dumlupınar – Balkan,BN-00011767-9,16014721588,O1764135,KAYAPA TOKİ (426.ADA 1.PARSEL) 8I BLOK,KAYAPA TOKİ (426.ADA 1.PARSEL),8I,8I,30 Ağustos Zafer,Fatih Cd.,Fatih Cd.,Nilüfer,Bursa,BRS-KAYAPA TOKI,40.19566615041396,28.85048855935508,5,16,16,5,11,0.3125,9.176728426966864
1,Nilüfer · Dumlupınar – Balkan,BN-0000346071,16014744552,O24017237,KAYAPA TOKİ (435.ADA 1.PARSEL) SİT. 2A BLK.,KAYAPA TOKİ (435.ADA 1.PARSEL),2A,29C,30 Ağustos Zafer,Atlıçayır Blv.,Atlıçayır Blv.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.19007759382637,28.84373662539973,8,8,8,4,4,0.5,9.917763523187364
1,Nilüfer · Dumlupınar – Balkan,BN-0000346072,16014744553,O24017238,KAYAPA TOKİ (435.ADA 1.PARSEL) SİT. 2B BLK.,KAYAPA TOKİ (435.ADA 1.PARSEL),2B,29H,30 Ağustos Zafer,Atlıçayır Blv.,Atlıçayır Blv.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.19033613489369,28.84377711624513,5,8,8,2,6,0.25,9.904881604293946
1,Nilüfer · Dumlupınar – Balkan,BN-0000346073,16014744554,O24017239,KAYAPA TOKİ (435.ADA 1.PARSEL) SİT. 2C BLK.,KAYAPA TOKİ (435.ADA 1.PARSEL),2C,27DD,30 Ağustos Zafer,Atlıçayır Blv.,Atlıçayır Blv.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.18949194716362,28.843428055881304,8,8,8,4,4,0.5,9.964499514711337
1,Nilüfer · Dumlupınar – Balkan,BN-0000346074,16014744555,O24017240,KAYAPA TOKİ (435.ADA 1.PARSEL) SİT. 2D BLK.,KAYAPA TOKİ (435.ADA 1.PARSEL),2D,29F,30 Ağustos Zafer,Atlıçayır Blv.,Atlıçayır Blv.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.19020956895214,28.84374411128293,8,8,8,2,6,0.25,9.912234373493472
1,Nilüfer · Dumlupınar – Balkan,BN-0000346075,16014744556,O24017241,KAYAPA TOKİ (435.ADA 1.PARSEL) SİT. 2E BLK.,KAYAPA TOKİ (435.ADA 1.PARSEL),2E,27DA,30 Ağustos Zafer,Atlıçayır Blv.,Atlıçayır Blv.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.18961753825079,28.843530855113293,11,17,17,4,13,0.2352941176470588,9.951529122360755
1,Nilüfer · Dumlupınar – Balkan,BN-0000346076,16014744557,O24017242,KAYAPA TOKİ (435.ADA 1.PARSEL) SİT. 2F BLK.,KAYAPA TOKİ (435.ADA 1.PARSEL),2F,8B,30 Ağustos Zafer,60. Sk.,60. Sk.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.19485298310097,28.8461953162714,16,16,16,2,14,0.125,9.551885494806946
1,Nilüfer · Dumlupınar – Balkan,BN-0000346077,16014744558,O24017243,KAYAPA TOKİ (435.ADA 1.PARSEL) SİT. 2G BLK.,KAYAPA TOKİ (435.ADA 1.PARSEL),2G,41F,30 Ağustos Zafer,Atlıçayır Blv.,Atlıçayır Blv.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.19405766629475,28.84677206005115,10,17,17,1,16,0.0588235294117647,9.531617100551582
1,Nilüfer · Dumlupınar – Balkan,BN-0000346078,16014744559,O24017244,KAYAPA TOKİ (435.ADA 1.PARSEL) SİT. 2H BLK.,KAYAPA TOKİ (435.ADA 1.PARSEL),2H,41FD,30 Ağustos Zafer,Atlıçayır Blv.,Atlıçayır Blv.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.19414190621478,28.846912500219197,16,16,16,5,11,0.3125,9.517403220227216
1,Nilüfer · Dumlupınar – Balkan,BN-0000346079,16014744560,O24017245,KAYAPA TOKİ (435.ADA 1.PARSEL) SİT. 2I BLK.,KAYAPA TOKİ (435.ADA 1.PARSEL),2I,41FF,30 Ağustos Zafer,Atlıçayır Blv.,Atlıçayır Blv.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.19422201842524,28.84699762906393,17,17,17,8,9,0.4705882352941176,9.50780893336878
1,Nilüfer · Dumlupınar – Balkan,BN-0000346080,16014744561,O24017246,KAYAPA TOKİ (435.ADA 1.PARSEL) SİT. 2J BLK.,KAYAPA TOKİ (435.ADA 1.PARSEL),2J,41FI,30 Ağustos Zafer,Atlıçayır Blv.,Atlıçayır Blv.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.19430007467777,28.847092465512677,15,16,16,3,13,0.1875,9.497501885071674
1,Nilüfer · Dumlupınar – Balkan,BN-0000346081,16014744562,O24017247,KAYAPA TOKİ (435.ADA 1.PARSEL) SİT. 2K BLK.,KAYAPA TOKİ (435.ADA 1.PARSEL),2K,8A,30 Ağustos Zafer,60. Sk.,60. Sk.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.194717331774,28.845985736298317,10,17,17,6,11,0.3529411764705882,9.573347339719682
1,Nilüfer · Dumlupınar – Balkan,BN-0000346082,16014744563,O24017248,KAYAPA TOKİ (435.ADA 1.PARSEL) SİT. 2L BLK.,KAYAPA TOKİ (435.ADA 1.PARSEL),2L,8C,30 Ağustos Zafer,60. Sk.,60. Sk.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.194954396552816,28.84651182126627,9,9,9,2,7,0.2222222222222222,9.522868736291374
1,Nilüfer · Dumlupınar – Balkan,BN-0000346083,16014744564,O24017249,KAYAPA TOKİ (435.ADA 1.PARSEL) SİT. 2M BLK.,KAYAPA TOKİ (435.ADA 1.PARSEL),2M,8D,30 Ağustos Zafer,60. Sk.,60. Sk.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.19457668961822,28.84630986907797,5,8,8,3,5,0.375,9.551687661103202
1,Nilüfer · Dumlupınar – Balkan,BN-0000346084,16014744565,O24017250,KAYAPA TOKİ (435.ADA 1.PARSEL) SİT. 2N BLK.,KAYAPA TOKİ (435.ADA 1.PARSEL),2N,4/2,30 Ağustos Zafer,63. Sk.,63. Sk.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.19450537568068,28.845484037984374,8,8,8,2,6,0.25,9.62103399761297
1,Nilüfer · Dumlupınar – Balkan,BN-0000346085,16014744566,O24017251,KAYAPA TOKİ (435.ADA 1.PARSEL) SİT. 2O BLK.,KAYAPA TOKİ (435.ADA 1.PARSEL),2O,10B,30 Ağustos Zafer,70. Sk.,70. Sk.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.19871701300607,28.84642497447313,5,8,8,4,4,0.5,9.415294346837465
1,Nilüfer · Dumlupınar – Balkan,BN-0000346086,16014744567,O24017252,KAYAPA TOKİ (435.ADA 1.PARSEL) SİT. 2P BLK.,KAYAPA TOKİ (435.ADA 1.PARSEL),2P,2A,30 Ağustos Zafer,42. Sk.,42. Sk.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.19006000133928,28.84347521861008,7,8,8,2,6,0.25,9.939331582039438
1,Nilüfer · Dumlupınar – Balkan,BN-0000346087,16014744568,O24017253,KAYAPA TOKİ (435.ADA 1.PARSEL) SİT. 2R BLK.,KAYAPA TOKİ (435.ADA 1.PARSEL),2R,29A,30 Ağustos Zafer,Atlıçayır Blv.,Atlıçayır Blv.,Nilüfer,Bursa,BRS-KAYAPA_TOKI2,40.189968459617965,28.84371847643676,8,8,8,3,5,0.375,9.923305760611685
1,Nilüfer · Dumlupınar – Balkan,BN-00011856-1,16014722029,O1794424,KAYAPA TOKİ KONUTLARI (425.ADA 1.PARSEL) 10A BLOK,KAYAPA TOKİ KONUTLARI (425.ADA 1.PARSEL),10A,10A,30 Ağustos Zafer,Fatih Cd.,Fatih Cd.,Nilüfer,Bursa,BRS-KAYAPA TOKI,40.19811562257488,28.8519483024846,7,17,17,6,11,0.3529411764705882,8.980192887024897
1,Nilüfer · Dumlupınar – Balkan,BN-00011856-2,16014722030,O1794425,KAYAPA TOKİ KONUTLARI (425.ADA 1.PARSEL) 10B BLOK,KAYAPA TOKİ KONUTLARI (425.ADA 1.PARSEL),10B,10B,30 Ağustos Zafer,Fatih Cd.,Fatih Cd.,Nilüfer,Bursa,BRS-KAYAPA TOKI,40.19855451165921,28.85221135319637,7,16,16,5,11,0.3125,8.945447621855909
1,Nilüfer · Dumlupınar – Balkan,BN-00012630-5,16014722095,O1933076,KAYAPA TOKİ KONUTLARI (435.ADA 1.PARSEL) 2E BLOK,KAYAPA TOKİ KONUTLARI (435.ADA 1.PARSEL),2E,2E,30 Ağustos Zafer,Fatih Cd.,Fatih Cd.,Nilüfer,Bursa,BRS-KAYAPA TOKI,40.19289250738421,28.8469822393215,5,17,17,4,13,0.2352941176470588,9.554896261639865
1,Nilüfer · Dumlupınar – Balkan,BN-00012630-6,16014722096,O1933078,KAYAPA TOKİ KONUTLARI (435.ADA 1.PARSEL) 2F BLOK,KAYAPA TOKİ KONUTLARI (435.ADA 1.PARSEL),2F,2F,30 Ağustos Zafer,Fatih Cd.,Fatih Cd.,Nilüfer,Bursa,BRS-KAYAPA TOKI,40.193205594771,28.847232485192325,6,16,16,6,10,0.375,9.523734917213035
1,Nilüfer · Dumlupınar – Balkan,BN-00012630-7,16014722097,O1933079,KAYAPA TOKİ KONUTLARI (435.ADA 1.PARSEL) 2G BLOK,KAYAPA TOKİ KONUTLARI (435.ADA 1.PARSEL),2G,2G,30 Ağustos Zafer,Fatih Cd.,Fatih Cd.,Nilüfer,Bursa,BRS-KAYAPA TOKI,40.19349274291879,28.847627194240896,7,17,17,6,11,0.3529411764705882,9.481886769308606
1,Nilüfer · Dumlupınar – Balkan,BN-00012630-8,16014722098,O1933080,KAYAPA TOKİ KONUTLARI (435.ADA 1.PARSEL) 2H BLOK,KAYAPA TOKİ KONUTLARI (435.ADA 1.PARSEL),2H,2H,30 Ağustos Zafer,Fatih Cd.,Fatih Cd.,Nilüfer,Bursa,BRS-KAYAPA TOKI,40.19351608820445,28.848165176046543,6,16,16,3,13,0.1875,9.437670869086286
1,Nilüfer · Dumlupınar – Balkan,BN-00012630-9,16014722099,O1933082,KAYAPA TOKİ KONUTLARI (435.ADA 1.PARSEL) 2I BLOK,KAYAPA TOKİ KONUTLARI (435.ADA 1.PARSEL),2I,2I,30 Ağustos Zafer,Fatih Cd.,Fatih Cd.,Nilüfer,Bursa,BRS-KAYAPA TOKI,40.193280313533066,28.848582168966164,6,17,17,6,11,0.3529411764705882,9.412327685007972
1,Nilüfer · Dumlupınar – Balkan,BN-00012630-10,16014722100,O1933084,KAYAPA TOKİ KONUTLARI (435.ADA 1.PARSEL) 2J BLOK,KAYAPA TOKİ KONUTLARI (435.ADA 1.PARSEL),2J,2J,30 Ağustos Zafer,Fatih Cd.,Fatih Cd.,Nilüfer,Bursa,BRS-KAYAPA TOKI,40.19291960093575,28.84885327211681,5,16,16,7,9,0.4375,9.403321784877452
1,Nilüfer · Dumlupınar – Balkan,BN-00012630-11,16014722101,O1933085,KAYAPA TOKİ KONUTLARI (435.ADA 1.PARSEL) 2K BLOK,KAYAPA TOKİ KONUTLARI (435.ADA 1.PARSEL),2K,2K,30 Ağustos Zafer,Fatih Cd.,Fatih Cd.,Nilüfer,Bursa,BRS-KAYAPA TOKI,40.192523095142185,28.848790840988432,5,17,17,4,13,0.2352941176470588,9.422614140094648
1,Nilüfer · Dumlupınar – Balkan,BN-00012630-1,16014722102,O1933072,KAYAPA TOKİ KONUTLARI (435.ADA 1.PARSEL) A BLOK,KAYAPA TOKİ KONUTLARI (435.ADA 1.PARSEL),A,2A,30 Ağustos Zafer,Fatih Cd.,Fatih Cd.,Nilüfer,Bursa,BRS-KAYAPA TOKI,40.19192617496288,28.846312172267613,4,8,8,2,6,0.25,9.643300154779253
